Promise_ID,Call_ID,Account_ID,Promise_Date,Promise_Due_Date,Promised_Amount,Promise_Status
12667,285823,14611,2025-01-23,2025-02-12,82.77,Kept
12668,285844,14612,2024-11-17,2024-12-15,1426.34,Kept
12669,285903,14614,2025-05-24,2025-05-27,2368.05,Kept
12670,285930,14615,2026-02-01,2026-02-21,2245.14,Active
12671,285969,14617,2025-01-09,2025-02-08,337.09,Broken
12672,286006,14618,2024-11-10,2024-12-01,5630.68,Broken
12673,286047,14619,2025-04-11,2025-04-30,1265.12,Kept
12674,286061,14620,2025-06-08,2025-06-20,342.61,Kept
12675,286084,14621,2025-08-08,2025-08-22,330.35,Kept
12676,286102,14622,2025-10-03,2025-11-02,1032.84,Kept
12677,286149,14624,2025-01-23,2025-02-14,492.06,Broken
12678,286184,14625,2025-07-16,2025-08-07,457.6,Broken
12679,286193,14626,2025-06-10,2025-06-27,433.74,Kept
12680,286261,14628,2025-03-17,2025-04-02,316.95,Broken
12681,286284,14629,2024-11-12,2024-11-23,454.03,Broken
12682,286308,14630,2026-01-24,2026-02-17,1183.16,Active
12683,286318,14632,2024-11-05,2024-11-20,540.02,Broken
12684,286351,14633,2026-01-17,2026-02-01,13311.37,Active
12685,286395,14635,2026-02-03,2026-03-02,3787.23,Active
12686,286411,14636,2024-09-17,2024-09-23,173.43,Kept
12687,286435,14637,2026-02-03,2026-02-10,3637.3,Active
12688,286442,14638,2025-10-06,2025-10-21,428.39,Broken
12689,286462,14639,2025-04-28,2025-05-19,119.05,Broken
12690,286481,14640,2026-01-08,2026-01-16,4755.72,Kept
12691,286489,14641,2026-01-22,2026-02-09,7891.13,Active
12692,286501,14642,2025-04-21,2025-05-16,4620.95,Kept
12693,286521,14643,2026-01-08,2026-01-25,3708.04,Kept
12694,286531,14644,2026-01-09,2026-02-06,7646.84,Active
12695,286538,14645,2025-05-26,2025-06-21,326.26,Kept
12696,286563,14646,2025-02-23,2025-03-01,407.86,Kept
12697,286603,14647,2025-06-02,2025-06-20,3141.29,Kept
12698,286631,14648,2024-09-30,2024-10-01,666.88,Broken
12699,286644,14649,2026-01-23,2026-01-29,5592.98,Broken
12700,286657,14650,2025-06-03,2025-06-29,116.25,Broken
12701,286681,14651,2025-04-21,2025-04-25,2545.03,Kept
12702,286699,14652,2025-11-10,2025-11-27,16171.88,Kept
12703,286716,14653,2025-10-03,2025-10-04,5931.29,Broken
12704,286730,14654,2026-01-09,2026-01-10,7925.63,Kept
12705,286741,14655,2025-05-27,2025-05-30,2714.38,Kept
12706,286762,14657,2025-07-21,2025-08-16,116.28,Broken
12707,286776,14658,2025-12-10,2025-12-16,3392.16,Broken
12708,286823,14659,2025-03-08,2025-03-18,62.45,Broken
12709,286826,14660,2025-02-16,2025-02-17,504.78,Kept
12710,286894,14662,2026-01-18,2026-01-21,1298.78,Kept
12711,286904,14664,2025-09-17,2025-09-28,2110.73,Kept
12712,286914,14665,2025-09-28,2025-10-06,945.63,Kept
12713,286957,14666,2024-10-23,2024-10-25,341.42,Broken
12714,286962,14667,2026-01-22,2026-02-13,8096.92,Active
12715,286974,14668,2025-07-04,2025-07-13,4583.17,Broken
12716,286987,14669,2026-01-27,2026-02-08,14921.9,Active
12717,287000,14670,2026-01-30,2026-01-31,492.81,Kept
12718,287002,14671,2026-01-11,2026-01-15,2646.51,Kept
12719,287010,14672,2026-01-11,2026-02-08,1622.75,Active
12720,287029,14673,2025-05-10,2025-05-17,1941.19,Broken
12721,287050,14674,2026-01-16,2026-02-07,966.31,Active
12722,287064,14676,2026-01-25,2026-02-21,191.86,Active
12723,287074,14677,2025-02-21,2025-03-15,425.56,Kept
12724,287103,14678,2025-04-14,2025-04-20,1524.68,Broken
12725,287128,14679,2025-01-25,2025-02-22,3534.33,Broken
12726,287157,14680,2025-04-17,2025-05-09,151.83,Kept
12727,287185,14681,2025-06-04,2025-06-07,648.52,Kept
12728,287218,14682,2024-09-24,2024-10-17,270.37,Kept
12729,287245,14683,2024-12-20,2025-01-19,1409.14,Broken
12730,287268,14684,2025-09-08,2025-09-17,602.08,Kept
12731,287296,14685,2026-01-25,2026-01-27,1986.07,Kept
12732,287305,14686,2024-11-25,2024-12-22,69.37,Broken
12733,287342,14687,2025-02-18,2025-02-20,85.03,Kept
12734,287361,14688,2026-01-16,2026-01-27,2636.56,Broken
12735,287367,14689,2025-07-28,2025-08-20,1348.98,Broken
12736,287379,14690,2025-12-24,2026-01-13,5938.68,Broken
12737,287403,14691,2024-10-14,2024-11-04,1716.96,Kept
12738,287424,14692,2024-09-30,2024-10-13,167.22,Broken
12739,287455,14693,2025-11-08,2025-12-06,9512.37,Broken
12740,287484,14694,2026-01-23,2026-02-17,994.81,Active
12741,287485,14695,2025-01-01,2025-01-15,294.4,Kept
12742,287557,14697,2025-04-12,2025-04-29,1087.7,Kept
12743,287586,14698,2025-02-05,2025-02-21,582.51,Kept
12744,287617,14699,2025-01-14,2025-01-24,864.97,Kept
12745,287635,14700,2026-01-09,2026-01-28,1208.21,Kept
12746,287645,14701,2025-04-12,2025-04-26,1161.82,Broken
12747,287686,14702,2025-03-21,2025-04-01,550.5,Broken
12748,287713,14703,2025-02-16,2025-02-22,1470.78,Broken
12749,287725,14704,2025-08-13,2025-08-23,980.5,Kept
12750,287740,14705,2025-07-16,2025-07-18,767.06,Kept
12751,287755,14706,2025-07-17,2025-07-20,2349.82,Broken
12752,287787,14707,2025-07-30,2025-08-11,379.92,Kept
12753,287812,14708,2024-10-30,2024-11-15,106.03,Broken
12754,287833,14709,2024-10-04,2024-11-02,306.87,Kept
12755,287862,14710,2025-12-25,2026-01-23,17405.63,Broken
12756,287896,14711,2025-03-16,2025-04-09,171.42,Kept
12757,287920,14713,2026-01-25,2026-01-30,5290.03,Kept
12758,287930,14714,2025-02-07,2025-02-28,1735.91,Broken
12759,287955,14715,2025-05-18,2025-06-15,1872.36,Kept
12760,287981,14716,2024-10-11,2024-10-26,329.27,Broken
12761,288012,14717,2026-02-06,2026-03-07,2425.15,Active
12762,288028,14719,2026-01-07,2026-01-24,1459.14,Kept
12763,288034,14720,2026-01-05,2026-01-20,4775.37,Kept
12764,288063,14721,2025-07-17,2025-07-20,446.83,Kept
12765,288065,14722,2025-07-27,2025-08-06,3030.89,Broken
12766,288088,14723,2024-12-11,2024-12-12,446.5,Broken
12767,288117,14724,2025-01-23,2025-02-07,225.82,Kept
12768,288139,14725,2026-01-11,2026-02-09,4387.9,Active
12769,288200,14727,2025-01-16,2025-01-30,330.54,Broken
12770,288219,14729,2025-07-28,2025-08-05,2532.17,Kept
12771,288229,14730,2026-01-17,2026-01-31,1717.85,Kept
12772,288237,14731,2024-10-12,2024-10-23,2602.71,Broken
12773,288277,14732,2025-01-17,2025-01-28,1235.27,Kept
12774,288297,14733,2026-02-06,2026-02-09,2509.85,Active
12775,288305,14734,2025-04-24,2025-05-22,619.83,Kept
12776,288327,14735,2025-06-23,2025-07-17,346.09,Broken
12777,288349,14736,2025-07-25,2025-08-24,26.43,Kept
12778,288368,14737,2025-01-28,2025-02-09,141.67,Kept
12779,288390,14738,2026-01-14,2026-01-28,1471.81,Kept
12780,288432,14740,2025-02-08,2025-02-22,1020.96,Broken
12781,288457,14741,2026-01-08,2026-01-14,3907.34,Kept
12782,288474,14742,2024-09-14,2024-10-09,3650.04,Kept
12783,288500,14743,2025-03-06,2025-03-13,3976.47,Broken
12784,288522,14744,2026-01-13,2026-01-17,5548.48,Kept
12785,288531,14745,2025-07-23,2025-07-29,6681.03,Kept
12786,288559,14746,2025-03-09,2025-03-16,48.38,Broken
12787,288572,14747,2026-02-08,2026-02-17,5480.92,Active
12788,288577,14748,2025-05-06,2025-05-08,3436.4,Kept
12789,288602,14749,2025-07-24,2025-08-15,5080.51,Kept
12790,288619,14750,2026-01-13,2026-01-22,6159.68,Kept
12791,288635,14751,2024-12-27,2025-01-21,421.98,Broken
12792,288664,14752,2025-03-07,2025-04-04,719.28,Broken
12793,288682,14753,2026-01-07,2026-01-13,2600.01,Kept
12794,288697,14754,2024-09-30,2024-10-05,1159.12,Kept
12795,288752,14755,2025-03-23,2025-03-24,138.33,Kept
12796,288761,14756,2025-12-12,2025-12-28,241.5,Kept
12797,288799,14757,2024-10-09,2024-10-22,238.51,Kept
12798,288823,14758,2024-10-21,2024-11-11,196.7,Kept
12799,288846,14759,2025-05-25,2025-06-23,28.69,Kept
12800,288865,14760,2026-01-10,2026-02-08,9583.13,Active
12801,288875,14761,2026-02-02,2026-02-13,9122.65,Active
12802,288885,14762,2025-02-16,2025-03-03,250.69,Kept
12803,288904,14763,2025-10-13,2025-10-27,19786.22,Kept
12804,288931,14764,2024-12-18,2025-01-16,164.37,Broken
12805,288973,14765,2024-11-05,2024-12-05,1449.72,Broken
12806,288987,14766,2025-12-16,2025-12-18,1900.31,Kept
12807,289008,14767,2025-03-31,2025-04-28,69.8,Broken
12808,289027,14768,2025-07-08,2025-08-03,1942.85,Kept
12809,289040,14769,2026-01-18,2026-01-29,3786.52,Kept
12810,289048,14770,2026-01-22,2026-02-21,7353.12,Active
12811,289056,14771,2025-12-18,2026-01-07,1562.22,Kept
12812,289064,14772,2025-12-19,2026-01-06,1713.18,Kept
12813,289080,14773,2025-02-22,2025-03-23,46.51,Broken
12814,289108,14774,2025-11-18,2025-12-15,414.07,Kept
12815,289138,14775,2025-09-05,2025-09-15,1486.81,Broken
12816,289142,14776,2026-01-08,2026-01-29,251.74,Kept
12817,289151,14777,2025-05-12,2025-05-30,8055.05,Broken
12818,289175,14778,2026-01-16,2026-01-24,823.83,Kept
12819,289182,14779,2025-09-06,2025-09-14,400.1,Kept
12820,289204,14780,2024-10-09,2024-10-11,465.54,Broken
12821,289239,14781,2025-02-12,2025-03-07,102.29,Broken
12822,289256,14782,2024-12-15,2025-01-12,1596.61,Kept
12823,289326,14784,2025-10-19,2025-10-28,4680.9,Kept
12824,289351,14786,2024-11-30,2024-12-12,359.86,Kept
12825,289372,14787,2025-09-30,2025-10-29,1444.16,Broken
12826,289387,14788,2026-01-20,2026-01-31,6570.11,Broken
12827,289432,14790,2026-01-22,2026-01-24,2943.89,Kept
12828,289439,14791,2025-09-13,2025-09-29,527.92,Kept
12829,289452,14792,2026-01-09,2026-01-24,6599.88,Kept
12830,289472,14793,2024-09-16,2024-09-23,685.43,Kept
12831,289520,14794,2025-02-20,2025-03-22,21.01,Broken
12832,289532,14795,2024-08-14,2024-09-12,681.36,Kept
12833,289572,14796,2025-08-19,2025-09-04,2467.28,Kept
12834,289582,14797,2025-06-02,2025-07-01,219.02,Kept
12835,289634,14798,2025-02-06,2025-02-12,775.03,Kept
12836,289638,14799,2025-08-25,2025-08-31,4119.04,Kept
12837,289652,14800,2025-12-01,2025-12-13,2223.8,Kept
12838,289667,14801,2025-08-09,2025-08-21,454.87,Kept
12839,289680,14802,2025-08-29,2025-09-09,111.43,Kept
12840,289701,14803,2025-07-10,2025-07-21,7324.69,Kept
12841,289712,14804,2026-02-07,2026-02-10,1718.68,Active
12842,289747,14805,2025-03-12,2025-03-28,1327.41,Kept
12843,289753,14806,2026-01-16,2026-02-09,8831.79,Active
12844,289762,14807,2025-01-21,2025-01-28,1917.36,Broken
12845,289824,14809,2025-04-23,2025-05-22,778.63,Kept
12846,289847,14810,2025-02-01,2025-02-13,1571.37,Kept
12847,289868,14811,2026-01-05,2026-01-06,586.06,Kept
12848,289874,14812,2025-08-05,2025-08-14,1504.04,Kept
12849,289890,14814,2025-08-25,2025-09-06,767.52,Kept
12850,289905,14815,2026-01-21,2026-02-10,3780.15,Active
12851,289912,14816,2025-09-25,2025-10-21,3927.22,Broken
12852,289931,14817,2025-05-21,2025-05-26,1467.41,Kept
12853,289952,14818,2026-01-28,2026-02-27,7507.04,Active
12854,290003,14820,2024-11-12,2024-11-27,471.9,Broken
12855,290026,14821,2025-09-05,2025-09-07,2494.39,Kept
12856,290044,14822,2026-02-19,2026-03-19,7744.08,Active
12857,290063,14823,2025-03-13,2025-03-15,1925.73,Kept
12858,290075,14824,2026-01-27,2026-02-10,3765.47,Active
12859,290098,14825,2025-06-12,2025-06-17,5226.82,Kept
12860,290116,14826,2024-11-26,2024-12-12,1318.52,Broken
12861,290150,14827,2024-12-18,2024-12-23,83.73,Broken
12862,290176,14828,2025-05-05,2025-05-24,314.51,Broken
12863,290199,14829,2026-01-11,2026-02-08,9569.17,Active
12864,290205,14830,2024-11-12,2024-11-22,940.56,Broken
12865,290242,14831,2025-12-03,2025-12-10,1066.48,Kept
12866,290262,14832,2025-03-07,2025-03-31,6203.72,Kept
12867,290307,14834,2025-03-06,2025-04-01,1011.44,Broken
12868,290329,14835,2025-07-30,2025-08-03,18433.21,Broken
12869,290345,14836,2026-02-10,2026-03-01,935.02,Active
12870,290353,14837,2024-07-24,2024-07-28,572.57,Kept
12871,290393,14838,2025-04-26,2025-05-17,8082.44,Kept
12872,290451,14840,2025-07-09,2025-07-27,1804.38,Broken
12873,290467,14841,2026-01-15,2026-01-23,517.49,Kept
12874,290479,14842,2025-12-07,2025-12-08,630.36,Broken
12875,290489,14843,2026-02-11,2026-02-18,530.98,Active
12876,290498,14844,2025-09-01,2025-09-09,610.39,Broken
12877,290517,14845,2025-03-19,2025-03-23,201.75,Broken
12878,290536,14846,2026-01-08,2026-01-19,5438.94,Kept
12879,290546,14847,2025-08-09,2025-08-31,3366.15,Kept
12880,290566,14848,2025-03-26,2025-03-27,335.23,Broken
12881,290581,14849,2026-02-01,2026-02-19,1748.09,Active
12882,290605,14851,2024-09-17,2024-10-01,1433.53,Broken
12883,290630,14852,2025-01-01,2025-01-22,597.18,Kept
12884,290660,14853,2026-01-27,2026-02-07,1259.19,Active
12885,290670,14854,2025-04-27,2025-05-14,1308.41,Kept
12886,290693,14855,2025-06-22,2025-07-09,318.16,Broken
12887,290725,14856,2025-07-23,2025-07-30,393.21,Broken
12888,290770,14857,2025-03-07,2025-03-12,2163.42,Kept
12889,290782,14858,2025-10-20,2025-11-04,2722.78,Broken
12890,290791,14859,2025-02-28,2025-03-19,520.7,Kept
12891,290811,14860,2025-07-19,2025-08-09,3471.57,Kept
12892,290830,14861,2025-12-12,2026-01-11,325.79,Kept
12893,290849,14862,2026-01-29,2026-02-17,886.23,Active
12894,290864,14863,2025-03-14,2025-04-09,204.72,Broken
12895,290878,14864,2025-10-30,2025-11-12,246.03,Kept
12896,290926,14866,2026-02-02,2026-02-19,17119.88,Active
12897,290935,14867,2025-11-29,2025-12-02,838.52,Kept
12898,290949,14870,2025-09-10,2025-09-11,3416.97,Broken
12899,290971,14871,2025-11-28,2025-12-27,1661.61,Broken
12900,290976,14872,2026-01-05,2026-01-27,1305.79,Broken
12901,290991,14873,2025-10-02,2025-10-18,627.24,Broken
12902,291005,14874,2025-02-06,2025-02-18,2580.95,Kept
12903,291024,14875,2026-01-18,2026-02-04,491.38,Active
12904,291036,14876,2025-11-08,2025-12-03,838.09,Kept
12905,291081,14878,2025-11-06,2025-11-11,116.09,Kept
12906,291096,14879,2026-01-11,2026-02-02,7759.38,Active
12907,291103,14880,2025-06-16,2025-07-12,419.45,Kept
12908,291126,14881,2026-01-28,2026-02-01,927.81,Active
12909,291141,14882,2025-12-18,2025-12-20,561.38,Broken
12910,291148,14883,2025-05-03,2025-05-23,237.17,Broken
12911,291175,14884,2026-02-08,2026-02-17,9793.7,Active
12912,291183,14885,2026-02-01,2026-02-18,1037.98,Active
12913,291224,14887,2025-09-14,2025-09-16,334.94,Kept
12914,291238,14888,2025-12-17,2026-01-04,1462.57,Kept
12915,291250,14889,2026-02-06,2026-03-07,2992.55,Active
12916,291258,14890,2025-02-28,2025-03-18,42.46,Broken
12917,291281,14891,2025-12-28,2026-01-18,3340.82,Kept
12918,291291,14892,2025-09-07,2025-09-11,1628.33,Broken
12919,291313,14893,2025-10-28,2025-11-14,4375.08,Kept
12920,291321,14894,2025-11-26,2025-12-20,44.26,Broken
12921,291335,14895,2025-09-24,2025-10-14,156.9,Kept
12922,291349,14896,2025-06-03,2025-06-11,426.87,Broken
12923,291377,14897,2025-11-13,2025-11-14,56.84,Kept
12924,291398,14898,2025-09-02,2025-10-02,74.4,Kept
12925,291402,14899,2024-09-25,2024-10-22,2890.92,Broken
12926,291438,14900,2025-10-06,2025-11-04,201.37,Kept
12927,291486,14902,2025-12-14,2026-01-12,1227.57,Broken
12928,291501,14903,2025-11-16,2025-11-27,2846.18,Kept
12929,291527,14904,2025-06-28,2025-07-19,372.97,Kept
12930,291537,14905,2026-01-31,2026-02-27,3373.79,Active
12931,291547,14906,2026-01-17,2026-01-21,5654.39,Kept
12932,291554,14907,2025-03-23,2025-03-28,317.39,Kept
12933,291600,14908,2025-02-17,2025-03-13,344.69,Kept
12934,291612,14909,2026-01-17,2026-02-04,16660.61,Active
12935,291624,14910,2026-02-14,2026-02-22,4954.08,Active
12936,291634,14911,2025-12-11,2025-12-13,819.18,Broken
12937,291646,14912,2026-02-19,2026-03-07,17439.88,Active
12938,291654,14913,2025-08-20,2025-08-25,1305.61,Kept
12939,291664,14914,2025-10-10,2025-10-11,540.05,Kept
12940,291681,14915,2025-08-17,2025-09-16,1085.56,Broken
12941,291693,14916,2026-01-07,2026-01-18,3629.13,Kept
12942,291701,14917,2025-11-28,2025-12-11,5304.38,Kept
12943,291753,14919,2025-12-06,2025-12-29,3831.3,Broken
12944,291766,14920,2025-09-04,2025-09-15,4537.41,Kept
12945,291778,14921,2025-08-11,2025-09-08,478.78,Kept
12946,291793,14922,2025-09-14,2025-10-02,1983.02,Kept
12947,291810,14923,2024-08-16,2024-08-22,67.62,Broken
12948,291852,14924,2024-08-13,2024-08-18,2217.61,Broken
12949,291877,14925,2026-01-31,2026-02-02,1281.2,Active
12950,291885,14926,2026-01-28,2026-01-29,1149.61,Broken
12951,291926,14928,2026-01-18,2026-01-27,3996.01,Kept
12952,291935,14929,2026-01-05,2026-01-20,3049.45,Broken
12953,291952,14930,2025-07-05,2025-07-23,589.78,Kept
12954,291969,14931,2026-01-17,2026-01-25,1766.26,Broken
12955,291975,14932,2025-03-13,2025-04-09,161.72,Kept
12956,292033,14934,2025-12-15,2025-12-20,4767.67,Broken
12957,292050,14935,2025-05-07,2025-05-16,98.53,Kept
12958,292071,14936,2025-11-09,2025-11-28,5849.2,Kept
12959,292117,14938,2025-04-11,2025-04-19,419.21,Kept
12960,292162,14939,2025-02-08,2025-02-26,2812.1,Kept
12961,292235,14942,2026-01-28,2026-02-18,7391.45,Active
12962,292246,14943,2025-02-09,2025-03-08,246.17,Kept
12963,292267,14944,2026-01-23,2026-01-31,1296.77,Kept
12964,292280,14945,2025-05-19,2025-06-01,2767.38,Kept
12965,292332,14947,2025-03-25,2025-04-08,36.92,Kept
12966,292357,14948,2026-01-09,2026-02-05,7642.89,Active
12967,292367,14950,2025-08-29,2025-09-24,275.06,Broken
12968,292394,14952,2025-11-24,2025-12-13,762.37,Kept
12969,292409,14953,2025-12-30,2026-01-03,431.31,Kept
12970,292434,14954,2025-05-27,2025-06-24,1655.42,Kept
12971,292440,14955,2025-12-02,2025-12-26,599.57,Kept
12972,292456,14956,2026-01-02,2026-01-18,5807.39,Broken
12973,292466,14957,2026-01-26,2026-01-31,543.89,Broken
12974,292472,14958,2025-10-04,2025-10-28,832.91,Broken
12975,292486,14959,2026-01-25,2026-02-17,4671.3,Active
12976,292501,14960,2024-10-15,2024-11-11,871.95,Kept
12977,292528,14961,2026-01-09,2026-02-01,1073.07,Active
12978,292539,14962,2026-02-03,2026-02-25,4280.88,Active
12979,292588,14964,2025-08-21,2025-09-09,1047.25,Kept
12980,292595,14965,2025-01-22,2025-02-18,498.21,Broken
12981,292709,14968,2025-02-18,2025-02-24,1928.98,Kept
12982,292720,14969,2025-12-20,2026-01-14,191.82,Kept
12983,292762,14971,2025-08-31,2025-09-24,1461.8,Kept
12984,292775,14972,2025-08-04,2025-08-17,139.87,Kept
12985,292787,14973,2026-02-01,2026-02-17,1392.72,Active
12986,292825,14974,2024-10-12,2024-11-03,304.52,Kept
12987,292831,14975,2025-11-10,2025-11-12,955.2,Kept
12988,292844,14976,2026-01-02,2026-01-17,4075.93,Kept
12989,292861,14977,2026-01-04,2026-01-14,1028.47,Broken
12990,292867,14978,2026-01-28,2026-02-11,9950.24,Active
12991,292880,14979,2025-09-01,2025-10-01,1965.53,Kept
12992,292892,14980,2026-01-22,2026-02-19,3454.43,Active
12993,292902,14981,2026-01-20,2026-01-27,1521.1,Broken
12994,292907,14982,2026-01-20,2026-02-11,2961.77,Active
12995,292914,14983,2026-01-21,2026-02-04,6178.39,Active
12996,292929,14984,2026-02-05,2026-02-22,19487.34,Active
12997,292930,14985,2026-01-17,2026-02-05,1446.95,Active
12998,292939,14986,2025-03-22,2025-04-18,932.19,Kept
12999,292962,14987,2026-01-28,2026-02-13,10039.02,Active
13000,292970,14988,2025-08-21,2025-09-10,311.66,Broken
13001,292988,14989,2026-02-12,2026-03-03,1668.22,Active
13002,292998,14990,2025-02-13,2025-02-22,1015.38,Broken
13003,293015,14991,2024-10-03,2024-10-09,1295.46,Broken
13004,293058,14992,2024-11-07,2024-12-04,153.18,Kept
13005,293090,14993,2024-10-13,2024-11-10,785.97,Kept
13006,293130,14995,2025-10-29,2025-11-06,1495.99,Broken
13007,293149,14996,2024-12-27,2025-01-17,971.39,Broken
13008,293181,14997,2026-01-21,2026-02-05,1495.68,Active
13009,293189,14998,2025-11-30,2025-12-10,2975.48,Kept
13010,293207,14999,2026-02-02,2026-02-25,6326.43,Active
13011,293234,15001,2024-10-18,2024-10-28,95.0,Broken
13012,293273,15002,2024-08-29,2024-09-28,2818.57,Broken
13013,293303,15004,2025-03-07,2025-04-05,1909.8,Broken
13014,293363,15006,2025-12-24,2026-01-09,69.81,Kept
13015,293372,15007,2025-02-11,2025-03-08,317.43,Broken
13016,293402,15008,2024-10-15,2024-10-20,551.39,Broken
13017,293427,15009,2025-12-15,2025-12-22,7921.65,Kept
13018,293443,15010,2025-01-23,2025-01-24,2663.84,Broken
13019,293465,15011,2025-01-11,2025-02-08,1560.07,Broken
13020,293487,15012,2026-01-26,2026-02-13,5357.37,Active
13021,293498,15013,2024-07-31,2024-08-06,40.92,Broken
13022,293533,15014,2025-08-02,2025-08-05,15188.45,Kept
13023,293553,15015,2025-03-14,2025-03-18,627.15,Kept
13024,293581,15016,2025-06-28,2025-07-10,2203.9,Broken
13025,293593,15017,2026-01-31,2026-03-02,998.42,Active
13026,293612,15018,2025-02-25,2025-03-14,33.37,Broken
13027,293625,15019,2025-03-23,2025-04-08,71.38,Kept
13028,293650,15020,2025-07-28,2025-08-25,4110.38,Kept
13029,293666,15021,2026-02-06,2026-02-28,3319.33,Active
13030,293671,15022,2025-10-12,2025-10-24,3744.78,Broken
13031,293695,15023,2025-05-04,2025-05-12,9107.95,Kept
13032,293712,15024,2025-07-26,2025-08-18,269.26,Kept
