Payment_ID,Account_ID,Promise_ID,Payment_Date,Payment_Amount,Payment_Method
22328,12418,,2026-03-11,52.16,Card
22329,12419,10750.0,2026-04-02,9156.27,ACH
22330,12420,10751.0,2025-06-08,115.05,Online Portal
22331,12420,10751.0,2025-06-23,171.64,ACH
22332,12420,,2025-07-21,84.14,ACH
22333,12421,10752.0,2025-09-19,144.35,ACH
22334,12422,10753.0,2025-04-21,635.06,Card
22335,12423,10754.0,2025-10-04,916.86,ACH
22337,12424,,2025-09-08,858.77,ACH
22336,12424,10755.0,2025-09-29,2393.93,Card
22338,12425,10756.0,2025-05-03,881.47,Online Portal
22339,12426,10757.0,2025-08-08,154.7,Online Portal
22340,12426,10757.0,2025-08-12,432.58,Online Portal
22341,12427,10758.0,2025-06-18,348.43,ACH
22342,12427,10758.0,2025-06-25,233.09,Card
22343,12427,10758.0,2025-06-26,469.31,ACH
22344,12428,10759.0,2025-05-09,1389.11,Online Portal
22345,12429,10760.0,2026-03-30,2050.35,Online Portal
22346,12429,10760.0,2026-04-04,5079.08,Card
22349,12430,,2026-02-10,343.94,Online Portal
22347,12430,10761.0,2026-03-03,714.4,Bank Transfer
22348,12430,10761.0,2026-03-16,1094.02,ACH
22351,12431,,2024-10-24,532.05,Online Portal
22350,12431,10762.0,2024-12-06,767.49,Online Portal
22352,12432,10763.0,2026-03-11,5905.86,ACH
22353,12432,10763.0,2026-03-26,10602.77,ACH
22354,12433,10764.0,2025-03-03,1285.62,ACH
22355,12434,10765.0,2025-06-29,959.02,Bank Transfer
22356,12434,10765.0,2025-07-04,1321.35,ACH
22357,12435,10766.0,2025-09-25,84.86,ACH
22358,12435,,2025-11-05,10.64,ACH
22359,12436,10767.0,2026-02-06,790.85,Online Portal
22360,12436,10767.0,2026-02-09,1334.64,Online Portal
22361,12437,10768.0,2026-01-25,318.04,Online Portal
22362,12437,10768.0,2026-02-05,483.33,Online Portal
22363,12438,10769.0,2025-10-28,114.11,ACH
22364,12439,10770.0,2026-01-16,285.92,Online Portal
22365,12439,,2026-03-04,99.23,Card
22369,12440,,2025-12-21,818.68,Online Portal
22366,12440,10771.0,2026-01-24,590.62,ACH
22367,12440,10771.0,2026-02-05,537.73,ACH
22368,12440,10771.0,2026-02-15,842.55,Online Portal
22370,12441,10772.0,2026-03-01,4346.09,ACH
22374,12442,,2025-10-03,2755.76,Online Portal
22371,12442,10773.0,2025-10-08,1084.16,ACH
22372,12442,10773.0,2025-10-20,1175.58,Card
22373,12442,10773.0,2025-10-27,2185.04,Card
22376,12443,,2026-01-24,36.65,Online Portal
22377,12443,,2026-02-09,14.28,Card
22375,12443,10774.0,2026-03-31,2275.0,ACH
22379,12444,,2024-10-04,890.4,ACH
22378,12444,10774.0,2026-04-21,1197.37,Bank Transfer
22380,12445,10775.0,2025-04-29,335.49,ACH
22381,12445,,2025-06-05,443.82,Card
22382,12446,10776.0,2026-03-22,443.93,Online Portal
22383,12447,10777.0,2025-02-01,252.9,Online Portal
22384,12447,,2025-03-26,187.28,Online Portal
22386,12448,,2025-03-12,618.78,Online Portal
22385,12448,10778.0,2025-04-29,740.44,ACH
22390,12449,,2025-04-18,607.83,Card
22387,12449,10779.0,2025-05-15,841.78,Online Portal
22388,12449,10779.0,2025-05-21,1848.56,ACH
22389,12449,10779.0,2025-05-30,2410.9,Bank Transfer
22391,12450,10780.0,2026-01-02,722.47,Card
22392,12450,,2026-01-30,493.46,Online Portal
22393,12450,,2026-02-08,306.04,Online Portal
22394,12451,10781.0,2025-06-29,571.78,Online Portal
22395,12451,10781.0,2025-07-11,592.2,ACH
22396,12451,10781.0,2025-07-14,645.53,Online Portal
22398,12452,,2026-02-09,17.2,Online Portal
22397,12452,10782.0,2026-03-16,251.32,Bank Transfer
22399,12453,10783.0,2025-07-29,39.08,Bank Transfer
22401,12453,,2025-08-11,245.84,Online Portal
22400,12453,10783.0,2025-08-13,81.82,Online Portal
22402,12453,,2025-08-16,160.3,Online Portal
22404,12454,,2025-04-08,688.35,ACH
22403,12454,10784.0,2025-04-10,1000.04,Card
22405,12454,,2025-05-12,409.41,Online Portal
22406,12455,10785.0,2025-03-27,1632.55,ACH
22407,12456,10786.0,2026-01-25,296.51,ACH
22408,12457,10787.0,2025-02-18,329.63,Card
22409,12457,10787.0,2025-02-21,248.06,Online Portal
22410,12457,10787.0,2025-02-24,299.19,Online Portal
22411,12458,10788.0,2026-02-16,608.88,Online Portal
22412,12459,10789.0,2026-01-31,9856.81,Online Portal
22413,12460,10790.0,2025-11-05,13.25,ACH
22414,12460,10790.0,2025-11-13,21.16,Online Portal
22415,12460,10790.0,2025-11-16,36.25,Online Portal
22416,12461,10791.0,2026-01-29,127.94,Online Portal
22418,12462,,2025-10-24,177.82,Online Portal
22417,12462,10791.0,2026-02-09,127.94,Online Portal
22420,12463,,2025-06-10,721.57,Card
22419,12463,10792.0,2025-07-14,3722.68,Card
22421,12464,10793.0,2025-11-05,1164.85,Online Portal
22422,12464,,2025-11-09,254.38,ACH
22423,12464,,2025-12-21,189.87,Online Portal
22424,12465,10794.0,2025-11-25,3379.25,Online Portal
22425,12466,10795.0,2025-03-24,131.82,Bank Transfer
22426,12466,10795.0,2025-03-30,332.76,Online Portal
22427,12467,10796.0,2025-05-24,234.02,Online Portal
22428,12467,10796.0,2025-06-04,473.47,Online Portal
22429,12468,10797.0,2024-12-21,89.39,ACH
22430,12468,10797.0,2025-01-04,271.96,ACH
22431,12469,10798.0,2025-06-25,309.87,Online Portal
22432,12469,10798.0,2025-06-28,664.16,Online Portal
22434,12470,,2026-02-24,41.25,Bank Transfer
22433,12470,10799.0,2026-03-23,2926.4,Online Portal
22435,12471,10800.0,2024-12-25,18.56,Online Portal
22436,12471,,2025-02-02,53.25,ACH
22437,12472,10801.0,2025-05-07,126.58,Online Portal
22438,12472,,2025-05-08,27.53,Online Portal
22439,12473,10802.0,2025-01-16,65.12,ACH
22440,12473,10802.0,2025-01-20,204.93,Card
22441,12474,10803.0,2026-03-18,9994.41,ACH
22442,12475,10804.0,2025-04-10,34.75,Bank Transfer
22443,12476,10805.0,2026-03-08,3163.23,ACH
22444,12477,10806.0,2025-03-23,204.17,Online Portal
22445,12478,10807.0,2025-01-06,376.09,Card
22446,12478,10807.0,2025-01-18,406.72,Online Portal
22447,12478,10807.0,2025-01-22,624.45,ACH
22448,12479,10808.0,2025-06-20,2100.51,ACH
22449,12480,10809.0,2025-02-25,1254.54,Card
22450,12481,10810.0,2026-03-28,574.13,Online Portal
22451,12481,10810.0,2026-04-11,682.28,Card
22452,12482,10810.0,2026-03-12,475.07,Online Portal
22453,12482,10810.0,2026-03-22,329.6,Card
22454,12482,10810.0,2026-03-28,424.41,Bank Transfer
22456,12483,,2025-02-13,54.68,Online Portal
22455,12483,10811.0,2025-02-20,62.73,Online Portal
22457,12484,10812.0,2026-03-26,79.06,ACH
22458,12484,10812.0,2026-03-27,36.95,Bank Transfer
22459,12484,10812.0,2026-04-08,75.27,Bank Transfer
22461,12485,,2025-07-18,82.5,Online Portal
22460,12485,10812.0,2026-03-12,114.77,Card
22462,12486,10813.0,2026-01-11,4118.15,ACH
22463,12487,10814.0,2026-01-26,3053.36,ACH
22464,12487,10814.0,2026-02-05,6729.25,Online Portal
22465,12488,10815.0,2026-03-26,495.95,Online Portal
22466,12488,10815.0,2026-03-29,1345.36,Bank Transfer
22468,12489,,2025-04-06,620.89,Bank Transfer
22467,12489,10816.0,2025-06-13,1813.33,Online Portal
22469,12490,10817.0,2025-05-17,963.37,ACH
22470,12491,10817.0,2025-05-06,909.85,Online Portal
22472,12492,,2026-02-26,84.45,Online Portal
22473,12492,,2026-03-09,60.78,Online Portal
22474,12492,,2026-03-15,99.12,ACH
22471,12492,10818.0,2026-03-18,9159.48,Online Portal
22475,12493,10819.0,2025-02-14,1992.18,Online Portal
22476,12494,10819.0,2025-02-09,320.25,ACH
22477,12495,10820.0,2025-04-07,989.89,Card
22478,12496,10820.0,2025-04-13,139.78,Online Portal
22479,12496,10820.0,2025-04-24,233.95,Online Portal
22481,12497,,2025-05-12,741.1,Online Portal
22480,12497,10821.0,2025-07-17,264.57,Online Portal
22482,12498,10822.0,2025-02-02,8313.26,Card
22483,12498,,2025-03-12,2524.28,Online Portal
22484,12499,10823.0,2025-05-15,327.28,Bank Transfer
22485,12499,,2025-05-16,98.27,Card
22486,12500,10824.0,2025-08-31,14246.23,Online Portal
22487,12501,10825.0,2024-10-09,3722.02,Online Portal
22490,12502,,2026-01-03,763.44,Card
22488,12502,10826.0,2026-01-11,3960.2,Card
22489,12502,10826.0,2026-01-11,8636.84,ACH
22492,12503,,2025-08-20,638.79,Bank Transfer
22491,12503,10827.0,2025-09-11,872.95,Online Portal
22493,12504,10827.0,2025-09-02,423.39,Online Portal
22494,12504,10827.0,2025-09-02,691.55,Online Portal
22495,12505,10828.0,2026-03-14,2667.89,Card
22496,12505,10828.0,2026-03-28,2300.83,Online Portal
22497,12505,10828.0,2026-04-01,2926.34,Card
22498,12506,10829.0,2025-07-19,636.79,Card
22501,12506,,2025-07-23,499.69,Online Portal
22499,12506,10829.0,2025-07-24,873.24,Online Portal
22500,12506,10829.0,2025-07-28,1425.85,ACH
22502,12507,10830.0,2025-07-04,2823.48,Online Portal
22503,12508,10831.0,2024-11-20,61.97,Online Portal
22504,12509,10832.0,2026-01-30,646.2,Card
22505,12509,,2026-02-14,35.55,Card
22506,12510,10833.0,2025-05-15,433.51,Online Portal
22507,12510,,2025-06-05,241.62,Card
22508,12511,10834.0,2024-12-23,108.15,ACH
22509,12512,10835.0,2024-11-20,132.06,Online Portal
22510,12512,10835.0,2024-11-22,271.02,ACH
22511,12513,10835.0,2024-12-01,153.99,Card
22512,12513,10835.0,2024-12-15,169.39,ACH
22513,12514,10836.0,2025-03-02,306.56,ACH
22514,12514,10836.0,2025-03-09,310.0,Online Portal
22515,12514,10836.0,2025-03-20,480.79,Card
22516,12515,10837.0,2024-12-03,486.83,ACH
22517,12515,10837.0,2024-12-06,532.45,Bank Transfer
22518,12516,10838.0,2025-01-21,49.14,ACH
22519,12516,10838.0,2025-01-24,25.06,Card
22520,12516,10838.0,2025-02-01,46.15,Online Portal
22521,12517,10839.0,2025-10-31,2082.0,Online Portal
22522,12517,10839.0,2025-11-07,3638.87,Card
22523,12518,10840.0,2025-09-19,204.19,Online Portal
22525,12518,,2025-09-20,269.4,Card
22524,12518,10840.0,2025-10-03,360.04,ACH
22526,12519,10841.0,2026-03-25,1507.51,Online Portal
22527,12519,10841.0,2026-04-09,1423.99,Online Portal
22528,12520,10842.0,2026-03-17,4905.97,Online Portal
22529,12521,10843.0,2025-11-19,4086.9,Card
22530,12522,10844.0,2025-11-13,1061.53,ACH
22531,12523,10844.0,2025-11-14,464.67,ACH
22532,12523,10844.0,2025-11-24,796.15,Online Portal
22533,12524,10845.0,2026-01-27,4788.18,Card
22534,12525,10846.0,2024-09-12,420.38,Card
22535,12525,10846.0,2024-09-16,549.84,Online Portal
22536,12526,10847.0,2025-11-11,868.56,Online Portal
22537,12527,10847.0,2025-11-16,169.37,ACH
22538,12527,10847.0,2025-11-19,224.02,ACH
22539,12528,10848.0,2025-06-14,2813.74,Bank Transfer
22540,12529,10848.0,2025-06-10,1684.5,Card
22541,12530,10848.0,2025-06-08,831.01,Card
22542,12530,10848.0,2025-06-12,498.66,ACH
22543,12530,10848.0,2025-06-26,992.12,ACH
22544,12531,10849.0,2025-06-30,1649.07,Online Portal
22545,12531,,2025-07-26,687.17,Online Portal
22546,12532,10850.0,2025-11-10,539.47,Online Portal
22547,12532,10850.0,2025-11-10,853.66,ACH
22548,12532,10850.0,2025-11-10,1391.79,Bank Transfer
22549,12532,,2025-11-12,598.27,ACH
22550,12532,,2025-12-08,907.3,Card
22551,12532,,2025-12-27,563.9,Online Portal
22552,12532,,2026-01-08,239.37,Online Portal
22553,12533,10851.0,2026-01-19,1972.38,Online Portal
22554,12534,10852.0,2025-12-03,46.8,Online Portal
22555,12534,10852.0,2025-12-08,127.52,Online Portal
22556,12535,10853.0,2026-01-14,7455.52,Bank Transfer
22557,12536,10854.0,2024-11-24,336.66,Online Portal
22558,12537,10855.0,2025-11-19,530.74,ACH
22559,12538,10856.0,2026-02-13,215.15,Online Portal
22560,12538,10856.0,2026-02-21,450.72,Online Portal
22562,12539,,2026-02-27,8.9,Card
22561,12539,10857.0,2026-03-04,529.16,ACH
22563,12540,10858.0,2025-02-09,92.37,Bank Transfer
22564,12540,,2025-04-04,273.91,Card
22565,12541,10859.0,2025-07-16,1676.55,Online Portal
22566,12541,10859.0,2025-07-29,2893.85,Bank Transfer
22567,12542,10859.0,2025-07-15,831.77,Online Portal
22569,12543,,2025-08-07,516.6,ACH
22568,12543,10860.0,2025-08-26,887.73,Online Portal
22570,12544,10861.0,2024-11-11,242.31,Online Portal
22572,12545,,2025-04-03,620.52,Card
22573,12545,,2025-04-16,246.86,Online Portal
22574,12545,,2025-05-17,275.67,ACH
22575,12545,,2025-06-06,162.21,Card
22571,12545,10862.0,2025-06-28,1056.43,Card
22576,12546,10862.0,2025-07-04,262.61,Online Portal
22577,12546,10862.0,2025-07-10,161.21,ACH
22578,12546,10862.0,2025-07-22,298.81,ACH
22580,12547,,2026-03-03,266.99,ACH
22579,12547,10863.0,2026-03-19,1477.72,Bank Transfer
22581,12548,10864.0,2025-12-16,55.46,Online Portal
22582,12548,10864.0,2025-12-23,149.04,Online Portal
22583,12548,,2026-01-24,154.42,Online Portal
22584,12549,10865.0,2025-08-25,3000.42,Online Portal
22585,12550,10866.0,2024-09-24,1737.56,Online Portal
22587,12551,,2025-12-21,25.86,Online Portal
22586,12551,10867.0,2026-02-04,723.49,Online Portal
22590,12552,,2024-11-10,409.97,Bank Transfer
22588,12552,10868.0,2024-12-27,125.34,Bank Transfer
22589,12552,10868.0,2025-01-05,116.5,Online Portal
22592,12553,,2024-11-01,164.48,ACH
22593,12553,,2024-12-08,140.48,Card
22591,12553,10868.0,2024-12-28,116.5,Bank Transfer
22594,12554,10869.0,2025-03-11,141.88,ACH
22595,12554,,2025-04-24,379.98,Bank Transfer
22599,12555,,2025-09-08,20.04,Card
22596,12555,10870.0,2025-10-15,175.39,ACH
22597,12555,10870.0,2025-10-21,94.95,Online Portal
22598,12555,10870.0,2025-10-31,299.18,Card
22600,12556,10871.0,2025-04-19,476.02,Card
22601,12557,10872.0,2024-11-14,87.53,Online Portal
22602,12558,10873.0,2026-03-06,1073.8,ACH
22603,12558,10873.0,2026-03-18,287.46,Online Portal
22604,12558,10873.0,2026-03-22,484.4,Card
22605,12559,10873.0,2026-03-22,627.7,Online Portal
22606,12560,10874.0,2025-02-10,159.18,ACH
22607,12560,10874.0,2025-02-12,128.94,ACH
22608,12560,10874.0,2025-02-18,304.86,Online Portal
22609,12561,10875.0,2025-10-17,174.31,Card
22610,12561,10875.0,2025-10-19,400.47,ACH
22611,12562,10876.0,2024-10-25,108.02,ACH
22612,12562,10876.0,2024-11-04,103.66,Card
22613,12562,10876.0,2024-11-10,202.71,Online Portal
22614,12563,10877.0,2025-01-12,249.52,Online Portal
22615,12564,10878.0,2026-03-15,448.97,ACH
22616,12564,10878.0,2026-03-26,783.3,Online Portal
22617,12565,10879.0,2025-09-23,161.81,Bank Transfer
22618,12566,10880.0,2025-03-19,166.25,ACH
22620,12567,,2025-09-18,592.22,ACH
22619,12567,10881.0,2025-10-24,1708.74,Card
22621,12567,,2025-10-26,546.09,ACH
22622,12568,10882.0,2025-02-26,464.51,Card
22623,12568,,2025-03-27,685.64,Card
22624,12568,,2025-04-07,207.09,ACH
22625,12568,,2025-04-22,270.94,Online Portal
22626,12569,10883.0,2025-11-01,814.27,Card
22627,12570,10884.0,2025-11-18,453.95,Bank Transfer
22628,12570,10884.0,2025-11-21,385.86,Online Portal
22629,12570,10884.0,2025-12-03,720.96,Online Portal
22630,12571,10884.0,2025-11-07,424.1,ACH
22631,12572,10885.0,2026-01-08,7027.73,Bank Transfer
22632,12573,10886.0,2025-06-05,593.54,ACH
22633,12574,10887.0,2026-03-25,4902.03,Bank Transfer
22634,12575,10888.0,2026-03-28,4041.13,Bank Transfer
22635,12576,10889.0,2025-01-14,354.72,Card
22636,12577,10890.0,2024-09-24,189.77,Card
22638,12578,,2026-02-03,6.84,Online Portal
22637,12578,10891.0,2026-03-10,711.85,Online Portal
22639,12579,10892.0,2025-03-11,81.22,Online Portal
22640,12580,10893.0,2025-11-02,1472.09,ACH
22642,12580,,2025-11-10,532.1,Online Portal
22641,12580,10893.0,2025-11-17,2587.68,Online Portal
22644,12581,,2026-02-25,28.58,ACH
22643,12581,10894.0,2026-04-24,1412.46,Online Portal
22645,12582,10895.0,2024-09-24,225.54,ACH
22646,12583,10896.0,2025-07-06,704.49,Online Portal
22647,12584,10897.0,2025-08-04,908.82,Bank Transfer
22648,12585,10898.0,2026-02-11,218.71,Card
22649,12586,10899.0,2024-09-25,238.44,Online Portal
22650,12586,,2024-10-29,101.01,Online Portal
22651,12587,10900.0,2026-01-27,1771.3,Card
22652,12588,10901.0,2025-08-18,569.19,Online Portal
22653,12588,,2025-08-21,1007.3,Online Portal
22654,12589,10901.0,2025-08-21,334.82,Online Portal
22655,12590,10902.0,2026-04-04,2641.33,ACH
22656,12591,10903.0,2026-01-04,6105.28,Online Portal
22657,12591,10903.0,2026-01-04,4356.01,Online Portal
22658,12591,10903.0,2026-01-11,6380.13,Card
22659,12592,10904.0,2024-10-17,3060.18,Online Portal
22661,12593,,2024-12-12,271.65,Online Portal
22662,12593,,2025-02-18,128.23,Online Portal
22660,12593,10905.0,2025-02-24,91.25,Online Portal
22663,12594,10906.0,2026-03-04,1528.96,Online Portal
22664,12595,10906.0,2026-03-26,892.38,Online Portal
22665,12595,10906.0,2026-04-07,619.85,Online Portal
22666,12595,10906.0,2026-04-14,764.48,ACH
22668,12596,,2025-06-25,448.68,ACH
22667,12596,10907.0,2025-08-23,1438.41,Card
22669,12597,10908.0,2025-01-06,251.87,ACH
22670,12598,10909.0,2026-04-03,2349.61,ACH
22671,12599,10910.0,2026-01-08,9383.92,ACH
22672,12599,10910.0,2026-01-19,8243.69,Card
22674,12600,,2026-01-31,56.37,ACH
22673,12600,10911.0,2026-04-27,7070.6,ACH
22675,12601,10912.0,2026-03-11,539.99,ACH
22676,12602,10913.0,2024-10-24,279.55,Bank Transfer
22677,12602,,2024-10-27,43.94,Online Portal
22678,12603,10914.0,2025-12-31,3355.15,Online Portal
22679,12604,10915.0,2025-09-24,2335.94,ACH
22680,12605,10916.0,2025-04-16,877.55,Card
22681,12605,,2025-05-24,329.37,Bank Transfer
22682,12605,,2025-06-15,339.56,Online Portal
22683,12605,,2025-06-22,232.12,ACH
22684,12606,10917.0,2025-09-28,3926.41,Card
22685,12606,10917.0,2025-10-03,3145.73,Bank Transfer
22686,12606,10917.0,2025-10-10,7515.67,ACH
22688,12607,,2025-03-20,65.8,ACH
22687,12607,10918.0,2025-04-23,24.45,Online Portal
22689,12608,10918.0,2025-04-23,29.33,Online Portal
22690,12609,10919.0,2025-01-13,226.15,Online Portal
22691,12609,,2025-02-05,55.55,Card
22692,12610,10920.0,2025-09-04,207.96,Card
22693,12610,10920.0,2025-09-07,351.61,Online Portal
22694,12611,10921.0,2025-10-28,4325.1,Online Portal
22695,12611,10921.0,2025-11-12,5340.35,Bank Transfer
22696,12612,10921.0,2025-11-09,793.46,Online Portal
22697,12613,10922.0,2026-02-01,178.46,Card
22698,12613,10922.0,2026-02-02,159.01,Online Portal
22699,12613,10922.0,2026-02-13,356.31,Online Portal
22700,12614,10923.0,2024-12-27,172.52,Online Portal
22701,12614,,2025-01-28,108.88,Card
22702,12615,10923.0,2024-12-19,212.34,Card
22706,12616,,2025-08-03,138.41,ACH
22707,12616,,2025-08-18,66.01,Card
22703,12616,10924.0,2025-09-13,226.1,Card
22704,12616,10924.0,2025-09-19,204.11,Online Portal
22705,12616,10924.0,2025-09-20,282.18,Card
22708,12617,10925.0,2026-03-19,424.63,Online Portal
22709,12618,10926.0,2024-11-22,281.45,ACH
22710,12618,10926.0,2024-11-29,770.75,Online Portal
22711,12619,10927.0,2025-07-17,158.39,Card
22712,12619,,2025-08-26,279.95,Bank Transfer
22713,12619,,2025-09-13,149.13,Online Portal
22714,12620,10927.0,2025-07-25,70.22,ACH
22715,12620,10927.0,2025-08-01,85.79,ACH
22716,12620,10927.0,2025-08-14,175.19,Card
22717,12621,10928.0,2025-04-03,133.59,Card
22718,12622,10928.0,2025-04-03,47.66,Bank Transfer
22719,12622,10928.0,2025-04-07,141.01,Online Portal
22720,12623,10928.0,2025-04-15,73.24,Online Portal
22721,12623,10928.0,2025-04-27,148.43,ACH
22722,12624,10929.0,2026-03-10,479.85,Online Portal
22723,12624,10929.0,2026-03-19,557.22,Online Portal
22725,12625,,2025-08-05,105.79,ACH
22724,12625,10930.0,2025-08-07,61.2,ACH
22726,12626,10931.0,2024-10-27,327.03,Online Portal
22727,12626,10931.0,2024-10-30,401.8,Online Portal
22728,12627,10932.0,2026-03-15,3212.29,Bank Transfer
22729,12628,10933.0,2025-11-25,2593.1,Online Portal
22730,12629,10934.0,2025-04-20,172.17,Online Portal
22731,12629,10934.0,2025-04-29,301.32,ACH
22732,12629,10934.0,2025-05-01,272.11,Online Portal
22734,12630,,2026-02-27,155.49,Online Portal
22733,12630,10935.0,2026-03-19,9279.42,Online Portal
22735,12631,10936.0,2025-12-02,183.6,Online Portal
22736,12631,10936.0,2025-12-03,196.56,ACH
22738,12631,,2025-12-04,487.59,ACH
22737,12631,10936.0,2025-12-08,326.57,Online Portal
22739,12632,10937.0,2025-11-10,138.0,ACH
22740,12633,10938.0,2026-04-03,7035.65,ACH
22741,12634,10939.0,2026-03-24,244.2,ACH
22743,12635,,2025-11-06,377.94,ACH
22744,12635,,2025-12-06,134.88,Bank Transfer
22742,12635,10940.0,2025-12-14,6487.46,Online Portal
22745,12636,10940.0,2025-12-12,345.26,Online Portal
22746,12636,10940.0,2025-12-12,461.63,Online Portal
22749,12637,,2025-10-03,216.54,Bank Transfer
22747,12637,10941.0,2025-12-06,205.6,Online Portal
22748,12637,10941.0,2025-12-06,452.2,Online Portal
22751,12638,,2025-11-13,2078.9,Bank Transfer
22750,12638,10942.0,2025-12-01,1676.91,Online Portal
22752,12639,10942.0,2025-11-30,603.77,Online Portal
22753,12640,10943.0,2025-07-13,1143.76,Online Portal
22754,12641,10944.0,2025-11-21,1199.76,ACH
22755,12642,10945.0,2025-10-02,1730.11,Card
22756,12642,10945.0,2025-10-13,1351.99,Online Portal
22758,12642,,2025-10-13,1878.7,ACH
22759,12642,,2025-10-21,1160.64,ACH
22757,12642,10945.0,2025-10-28,2950.6,Card
22760,12643,10946.0,2026-01-23,507.51,ACH
